evaluation_set,method_family,method_name,n_assets,initial_wealth,metric,n,mean,std,sem,ci95_half_width
test,baseline,baseline_equal_weight,1,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,1,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,5,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,5,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,5,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,10,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,10,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,10,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,20,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,20,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,20,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,1,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,1,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,1,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,5,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,5,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,5,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,10,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,10,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,10,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,20,0.8,expected_shortfall,15,0.023195160539655237,0.033954238294053724,0.008766946629735213,0.017183215394281016
test,baseline,baseline_mean_variance,20,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,20,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,1,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,1,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,1,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,5,0.8,expected_shortfall,15,0.005763443303386813,0.0069683223076488715,0.0017992130832353143,0.003526457643141216
test,fd,fd_hjb_viscosity,5,0.9,expected_shortfall,15,0.0001463687240075533,0.0005668836304868836,0.00014636872400755328,0.0002868826990548044
test,fd,fd_hjb_viscosity,5,0.95,expected_shortfall,15,0.00034536408390796003,0.0010084894509661076,0.00026039085656117306,0.0005103660788598991
test,fd,fd_hjb_viscosity,10,0.8,expected_shortfall,15,0.004938098726159234,0.00709702211963791,0.0018324432318015526,0.003591588734331043
test,fd,fd_hjb_viscosity,10,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,10,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,20,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,20,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,20,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,1,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,1,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,1,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,5,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,5,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,5,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,10,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,10,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,10,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,20,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,20,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_bsde,20,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,1,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,1,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,1,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,5,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,5,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,5,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,10,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,10,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,10,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,20,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,20,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,20,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,1,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,1,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,1,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,5,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,5,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,5,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,10,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,10,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,10,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,20,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,20,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,20,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,1,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,1,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,1,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,5,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,5,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,5,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,10,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,10,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,10,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,20,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,20,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_pinn,20,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,1,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,1,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,1,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,5,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,5,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,5,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,10,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,10,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,10,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,20,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,20,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_recurrent,20,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,1,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,1,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,1,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,5,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,5,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,5,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,10,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,10,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,10,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,20,0.8,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,20,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
test,nn,nn_transformer,20,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,1,0.8,expected_shortfall,15,0.1838389279785975,0.0,0.0,0.0
validation,baseline,baseline_cash,1,0.9,expected_shortfall,15,0.0818187939759219,0.0,0.0,0.0
validation,baseline,baseline_cash,1,0.95,expected_shortfall,15,0.0308087269745847,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.8,expected_shortfall,15,0.1838389279785975,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.9,expected_shortfall,15,0.0818187939759219,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.95,expected_shortfall,15,0.0308087269745847,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.8,expected_shortfall,15,0.1838389279785975,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.9,expected_shortfall,15,0.0818187939759219,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.95,expected_shortfall,15,0.0308087269745847,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.8,expected_shortfall,15,0.1838389279785975,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.9,expected_shortfall,15,0.0818187939759219,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.95,expected_shortfall,15,0.0308087269745847,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,1,0.8,expected_shortfall,15,0.08503483868424114,0.07359501525056729,0.019002151228621863,0.03724421640809885
validation,baseline,baseline_equal_weight,1,0.9,expected_shortfall,15,0.023591934429171867,0.03453505579563876,0.008916913063790189,0.01747714960502877
validation,baseline,baseline_equal_weight,1,0.95,expected_shortfall,15,0.006384078934496167,0.009345334646826004,0.0024129550301261525,0.004729391859047259
validation,baseline,baseline_equal_weight,5,0.8,expected_shortfall,15,0.09547747784889812,0.027005505030883937,0.006972791416035607,0.013666671175429789
validation,baseline,baseline_equal_weight,5,0.9,expected_shortfall,15,0.0055928534371593,0.008187099115971323,0.00211389990199376,0.004143243807907769
validation,baseline,baseline_equal_weight,5,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,10,0.8,expected_shortfall,15,0.0987767724555644,0.05192868365625222,0.013407928466075875,0.026279539793508715
validation,baseline,baseline_equal_weight,10,0.9,expected_shortfall,15,0.018856172918159733,0.027602610789543357,0.0071269634599831055,0.013968848381566886
validation,baseline,baseline_equal_weight,10,0.95,expected_shortfall,15,0.0013852195617613332,0.0020277538070589307,0.0005235637816631951,0.0010261850120598624
validation,baseline,baseline_equal_weight,20,0.8,expected_shortfall,15,0.13540742712664697,0.045680035271591014,0.01179453439073596,0.02311728740584248
validation,baseline,baseline_equal_weight,20,0.9,expected_shortfall,15,0.0409769003578745,0.0323116649648316,0.008342836019801764,0.016351958598811455
validation,baseline,baseline_equal_weight,20,0.95,expected_shortfall,15,0.008113033688458733,0.011876265252601178,0.0030664385025644123,0.006010219465026248
validation,baseline,baseline_mean_variance,1,0.8,expected_shortfall,15,0.08503483868424114,0.07359501525056729,0.019002151228621863,0.03724421640809885
validation,baseline,baseline_mean_variance,1,0.9,expected_shortfall,15,0.023591934429171867,0.03453505579563876,0.008916913063790189,0.01747714960502877
validation,baseline,baseline_mean_variance,1,0.95,expected_shortfall,15,0.006384078934496167,0.009345334646826004,0.0024129550301261525,0.004729391859047259
validation,baseline,baseline_mean_variance,5,0.8,expected_shortfall,15,0.06569015299918926,0.08604975125521393,0.02221795023711562,0.04354718246474661
validation,baseline,baseline_mean_variance,5,0.9,expected_shortfall,15,0.0269487619821802,0.03944894817642347,0.010185674620845837,0.01996392225685784
validation,baseline,baseline_mean_variance,5,0.95,expected_shortfall,15,0.0099273969071163,0.01453222104876576,0.0037522033403516444,0.007354318547089223
validation,baseline,baseline_mean_variance,10,0.8,expected_shortfall,15,0.08885688920389972,0.08647705042052231,0.022328278407188134,0.04376342567808874
validation,baseline,baseline_mean_variance,10,0.9,expected_shortfall,15,0.0342906454432461,0.05019636508427423,0.01296064573410277,0.025402865638841428
validation,baseline,baseline_mean_variance,10,0.95,expected_shortfall,15,0.0176771627826857,0.025876716673719106,0.006681339515456125,0.013095425450294006
validation,baseline,baseline_mean_variance,20,0.8,expected_shortfall,15,0.11968185075612303,0.10760318211286811,0.027783022154804132,0.0544547234234161
validation,baseline,baseline_mean_variance,20,0.9,expected_shortfall,15,0.05778987418690193,0.08459571365202623,0.021842519342321932,0.042811337910950986
validation,baseline,baseline_mean_variance,20,0.95,expected_shortfall,15,0.04248190423432244,0.0621871401619018,0.016056650546354138,0.03147103507085411
validation,fd,fd_hjb_viscosity,1,0.8,expected_shortfall,15,0.08503483868424114,0.07359501525056729,0.019002151228621863,0.03724421640809885
validation,fd,fd_hjb_viscosity,1,0.9,expected_shortfall,15,0.023591934429171867,0.03453505579563876,0.008916913063790189,0.01747714960502877
validation,fd,fd_hjb_viscosity,1,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,5,0.8,expected_shortfall,15,0.11865694689391218,0.17369598469442868,0.044848110401641376,0.0879022963872171
validation,fd,fd_hjb_viscosity,5,0.9,expected_shortfall,15,0.12964494253518652,0.18982391470115814,0.049012324023298845,0.09606415508566574
validation,fd,fd_hjb_viscosity,5,0.95,expected_shortfall,15,0.029789741888885966,0.06168549645048487,0.01592712669701764,0.031217168326154576
validation,fd,fd_hjb_viscosity,10,0.8,expected_shortfall,15,0.11865694689391218,0.17369598469442868,0.044848110401641376,0.0879022963872171
validation,fd,fd_hjb_viscosity,10,0.9,expected_shortfall,15,0.13233890529360204,0.1937243209949329,0.050019404597914326,0.09803803301191208
validation,fd,fd_hjb_viscosity,10,0.95,expected_shortfall,15,0.05267127041278387,0.07720483477281173,0.01993420262145301,0.039071037138047895
validation,fd,fd_hjb_viscosity,20,0.8,expected_shortfall,15,0.13967010085918521,0.2002935474945921,0.051715571586623967,0.10136252030978297
validation,fd,fd_hjb_viscosity,20,0.9,expected_shortfall,15,0.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,20,0.95,expected_shortfall,15,0.118208074251762,0.17303890242810024,0.044678452490002823,0.08756976688040553
validation,nn,nn_bsde,1,0.8,expected_shortfall,15,0.08503483868424114,0.07359501525056729,0.019002151228621863,0.03724421640809885
validation,nn,nn_bsde,1,0.9,expected_shortfall,15,0.023591934429171867,0.03453505579563876,0.008916913063790189,0.01747714960502877
validation,nn,nn_bsde,1,0.95,expected_shortfall,15,0.006384078934496167,0.009345334646826004,0.0024129550301261525,0.004729391859047259
validation,nn,nn_bsde,5,0.8,expected_shortfall,15,0.09207704128682023,0.06945897217087345,0.017934229497498486,0.035151089815097035
validation,nn,nn_bsde,5,0.9,expected_shortfall,15,0.013218952289448926,0.021238361998911402,0.0054837214881672215,0.010748094116807754
validation,nn,nn_bsde,5,0.95,expected_shortfall,15,0.0015157179876623867,0.004775217956969333,0.0012329559747901887,0.0024165937105887695
validation,nn,nn_bsde,10,0.8,expected_shortfall,15,0.10130711759915186,0.07617801180493647,0.019669078071180728,0.03855139301951423
validation,nn,nn_bsde,10,0.9,expected_shortfall,15,0.02613322340955713,0.038443292280126745,0.009926015384954336,0.019454990154510497
validation,nn,nn_bsde,10,0.95,expected_shortfall,15,0.012111437687468887,0.01793906435619796,0.004631846499873186,0.009078419139751444
validation,nn,nn_bsde,20,0.8,expected_shortfall,15,0.1182198010148482,0.0933894241209947,0.02411304562216758,0.04726156941944846
validation,nn,nn_bsde,20,0.9,expected_shortfall,15,0.025467597751079433,0.023588051914153054,0.006090408815532717,0.011937201278444125
validation,nn,nn_bsde,20,0.95,expected_shortfall,15,0.005399246275460726,0.008529648551107298,0.0022023457858293856,0.004316597740225595
validation,nn,nn_mlp_deep,1,0.8,expected_shortfall,15,0.08503483868424114,0.07359501525056729,0.019002151228621863,0.03724421640809885
validation,nn,nn_mlp_deep,1,0.9,expected_shortfall,15,0.023591934429171867,0.03453505579563876,0.008916913063790189,0.01747714960502877
validation,nn,nn_mlp_deep,1,0.95,expected_shortfall,15,0.006384078934496167,0.009345334646826004,0.0024129550301261525,0.004729391859047259
validation,nn,nn_mlp_deep,5,0.8,expected_shortfall,15,0.05505624268851365,0.08059408688398893,0.020809303753632182,0.040786235357119074
validation,nn,nn_mlp_deep,5,0.9,expected_shortfall,15,0.020521122682960986,0.030053746816350826,0.007759844060724061,0.01520929435901916
validation,nn,nn_mlp_deep,5,0.95,expected_shortfall,15,0.010321690466071513,0.015248143297679585,0.003937053670166485,0.007716625193526311
validation,nn,nn_mlp_deep,10,0.8,expected_shortfall,15,0.05505624162990313,0.08059408533434198,0.02080930335351506,0.04078623457288951
validation,nn,nn_mlp_deep,10,0.9,expected_shortfall,15,0.020255688496534915,0.029651337415952498,0.007655942400317392,0.015005647104622087
validation,nn,nn_mlp_deep,10,0.95,expected_shortfall,15,0.011476598243939666,0.01707471688424045,0.00440867294225799,0.00864099896682566
validation,nn,nn_mlp_deep,20,0.8,expected_shortfall,15,0.05883634449404927,0.07914395212725898,0.02043488056946074,0.04005236591614305
validation,nn,nn_mlp_deep,20,0.9,expected_shortfall,15,0.01603935592502884,0.024451281142791947,0.006313293643964577,0.01237405554217057
validation,nn,nn_mlp_deep,20,0.95,expected_shortfall,15,0.0,0.0,0.0,0.0
validation,nn,nn_mlp_shared,1,0.8,expected_shortfall,15,0.08503483868424114,0.07359501525056729,0.019002151228621863,0.03724421640809885
validation,nn,nn_mlp_shared,1,0.9,expected_shortfall,15,0.023591934429171867,0.03453505579563876,0.008916913063790189,0.01747714960502877
validation,nn,nn_mlp_shared,1,0.95,expected_shortfall,15,0.006384078934496167,0.009345334646826004,0.0024129550301261525,0.004729391859047259
validation,nn,nn_mlp_shared,5,0.8,expected_shortfall,15,0.05358393433892582,0.07708499604764804,0.019903260395667026,0.03901039037550737
validation,nn,nn_mlp_shared,5,0.9,expected_shortfall,15,0.01352681808034278,0.020073491051712637,0.005182953102901776,0.010158588081687481
validation,nn,nn_mlp_shared,5,0.95,expected_shortfall,15,0.00746713879774644,0.012279738269511335,0.0031706147875735524,0.006214404983644162
validation,nn,nn_mlp_shared,10,0.8,expected_shortfall,15,0.05533220540186292,0.07654484418350631,0.01976379378405077,0.03873703581673951
validation,nn,nn_mlp_shared,10,0.9,expected_shortfall,15,0.011994103134266739,0.018011687887027936,0.004650597814903003,0.009115171717209885
validation,nn,nn_mlp_shared,10,0.95,expected_shortfall,15,0.0051632822391516,0.01040205866958489,0.0026857999995716503,0.005264167999160434
validation,nn,nn_mlp_shared,20,0.8,expected_shortfall,15,0.09350102859600098,0.07600772310658883,0.019625109718330883,0.038465215047928526
validation,nn,nn_mlp_shared,20,0.9,expected_shortfall,15,0.00424049790727046,0.006655527404092143,0.0017184497864183967,0.0033681615813800575
validation,nn,nn_mlp_shared,20,0.95,expected_shortfall,15,0.0021648571072346665,0.008384455523238628,0.0021648571072346665,0.004243119930179946
validation,nn,nn_pinn,1,0.8,expected_shortfall,15,0.08503483868424114,0.07359501525056729,0.019002151228621863,0.03724421640809885
validation,nn,nn_pinn,1,0.9,expected_shortfall,15,0.023591934429171867,0.03453505579563876,0.008916913063790189,0.01747714960502877
validation,nn,nn_pinn,1,0.95,expected_shortfall,15,0.006384078934496167,0.009345334646826004,0.0024129550301261525,0.004729391859047259
validation,nn,nn_pinn,5,0.8,expected_shortfall,15,0.09220643240015576,0.06957546423151635,0.01796430761822084,0.03521004293171285
validation,nn,nn_pinn,5,0.9,expected_shortfall,15,0.012683648679274488,0.020611311619198148,0.0053218177763097235,0.010430762841567057
validation,nn,nn_pinn,5,0.95,expected_shortfall,15,0.0016526029200030399,0.005099013547650849,0.0013165596368091823,0.0025804568881459974
validation,nn,nn_pinn,10,0.8,expected_shortfall,15,0.10352400128842927,0.077510969783781,0.020013246341398006,0.03922596282914009
validation,nn,nn_pinn,10,0.9,expected_shortfall,15,0.02629312193225813,0.03877724492925541,0.010012241588187481,0.01962399351284746
validation,nn,nn_pinn,10,0.95,expected_shortfall,15,0.011915127518411213,0.01781647842000111,0.004600194947248542,0.009016382096607142
validation,nn,nn_pinn,20,0.8,expected_shortfall,15,0.12254611209101997,0.0991162836055868,0.02559171438282726,0.05015976019034143
validation,nn,nn_pinn,20,0.9,expected_shortfall,15,0.024822032358613754,0.0237247157700127,0.006125695271384244,0.012006362731913117
validation,nn,nn_pinn,20,0.95,expected_shortfall,15,0.004740520928868607,0.007512568404587141,0.0019397368212140014,0.0038018841695794427
validation,nn,nn_recurrent,1,0.8,expected_shortfall,15,0.08503483868424114,0.07359501525056729,0.019002151228621863,0.03724421640809885
validation,nn,nn_recurrent,1,0.9,expected_shortfall,15,0.023591934429171867,0.03453505579563876,0.008916913063790189,0.01747714960502877
validation,nn,nn_recurrent,1,0.95,expected_shortfall,15,0.006384078934496167,0.009345334646826004,0.0024129550301261525,0.004729391859047259
validation,nn,nn_recurrent,5,0.8,expected_shortfall,15,0.058021284272182755,0.07870458314240084,0.02032143598538103,0.03983001453134682
